카페id,카페이름,item(추정),price(원),raw,source,context
8b9f23b0fd47,카페 마루,,900,900원,strict,"차량번호 말씀드리면 차량 등록해 주셔요.) 추가 요금 30분당 900원, 최대 1,800원 야경 맛집 카페 마루 광주 전경을 바라보며"
8b9f23b0fd47,카페 마루,,1800,"1,800원",strict,"면 차량 등록해 주셔요.) 추가 요금 30분당 900원, 최대 1,800원 야경 맛집 카페 마루 광주 전경을 바라보며 맛있는 커피와 음료"
dd1e19274eb4,카페도심,레몬에이드,6200,"6,200",loose," 메뉴 (커피밤, 블루레몬에이드, 망고생크림수제케이크) 커피밤 6,200 블루레몬에이드 5,500 망고생크림수제케이크 7,200 커피밤"
dd1e19274eb4,카페도심,레몬에이드,5500,"5,500",loose,"에이드, 망고생크림수제케이크) 커피밤 6,200 블루레몬에이드 5,500 망고생크림수제케이크 7,200 커피밤은 위에 커피비스켓을 잔뜩"
dd1e19274eb4,카페도심,레몬에이드,7200,"7,200",loose,"커피밤 6,200 블루레몬에이드 5,500 망고생크림수제케이크 7,200 커피밤은 위에 커피비스켓을 잔뜩 올려주셨어요 처음보는 비주얼인"
b959c0fe9809,카페호시정,치즈케이크,5000,"5,000원",strict," 함께 오기도 좋을 것 같아요. 음식 리뷰 저희는 아메리카노 (5,000원) 과 오리지널 바스크 치즈케이크 (6,500원)을 주문했습니다"
b959c0fe9809,카페호시정,치즈케이크,6500,"6,500원",strict,"는 아메리카노 (5,000원) 과 오리지널 바스크 치즈케이크 (6,500원)을 주문했습니다. 커피는 산미보다는 고소한 맛이 더 강했어요."
1644439192,커피메이트,에이드,6000,"6,000원",strict," 사람이 없어서 조용해서 좋았어요 메뉴판입니다 레몬 유자에이드(6,000원), 문경사과주스(5,500원), 얼그레이 밀크티(6,500원)"
1644439192,커피메이트,에이드,5500,"5,500원",strict,"어요 메뉴판입니다 레몬 유자에이드(6,000원), 문경사과주스(5,500원), 얼그레이 밀크티(6,500원), 돌체라떼(5,500원) 주"
1644439192,커피메이트,밀크티,6500,"6,500원",strict,"(6,000원), 문경사과주스(5,500원), 얼그레이 밀크티(6,500원), 돌체라떼(5,500원) 주문 했습니다. 네이버 메뉴판인데 "
1644439192,커피메이트,밀크티,5500,"5,500원",strict,"주스(5,500원), 얼그레이 밀크티(6,500원), 돌체라떼(5,500원) 주문 했습니다. 네이버 메뉴판인데 돌체라떼는 안나와있네요 N"
1644439192,커피메이트,아메리카노,4500,"4,500원",strict,"럼 생긴걸 통해서 메뉴를 주문하면 됩니다! * 아이스아메리카노 4,500원 * 피치우롱티 5,500원 * 테린느 2구 5,000원 <후기"
1644439192,커피메이트,아메리카노,5500,"5,500원",strict,"문하면 됩니다! * 아이스아메리카노 4,500원 * 피치우롱티 5,500원 * 테린느 2구 5,000원 <후기> 추운 손님들을 위한 무릎"
1644439192,커피메이트,,5000,"5,000원",strict,"리카노 4,500원 * 피치우롱티 5,500원 * 테린느 2구 5,000원 <후기> 추운 손님들을 위한 무릎담요도 구비되어있어요. + 예"
1644439192,커피메이트,아메리카노,4500,"4,500",loose,"있어요 맨 아래에는 수제 쫀득쿠키라고 하네요 아이스아메리카노 (4,500) 얼그레이 밀크티 (6,500) 테린느2P (5,000) 찾았"
1644439192,커피메이트,아메리카노,6500,"6,500",loose,"키라고 하네요 아이스아메리카노 (4,500) 얼그레이 밀크티 (6,500) 테린느2P (5,000) 찾았다 크레마 제대로 된 커피 맛집"
1644439192,커피메이트,아메리카노,5000,"5,000",loose,"카노 (4,500) 얼그레이 밀크티 (6,500) 테린느2P (5,000) 찾았다 크레마 제대로 된 커피 맛집 아메리카노는 진하고 고소"
1973009351,쿠자쿠,아메리카노,4000,"4,000",loose," 넘 귀엽잖아 진짜 진짜 너무 귀여웠음 ㅋㅋㅋ 아이스아메리카노 4,000 윈터드림 4,000 엇 ...! 사장님께서 에그스콘 서비스로 "
1572609704,쿠키즈,아메리카노,4500,"4,500원",strict,"뭔가 르뱅쿠키처럼 고소할 듯한 방석까지 귀여웠답니다 아메리카노 4,500원 쿠키 미니사이즈 5,600원 무슨 쿠키를 먹을까하다가 미니사이"
1572609704,쿠키즈,아메리카노,5600,"5,600원",strict," 방석까지 귀여웠답니다 아메리카노 4,500원 쿠키 미니사이즈 5,600원 무슨 쿠키를 먹을까하다가 미니사이즈로 골라보았어요, 미니쿠키통"
1572609704,쿠키즈,쿠키,12800,"12,800원",strict,"구요? 바로 선택!ㅋㅋㅋㅋ 저는 기본사이즈로 선택해보았습니당! 12,800원으로 귀여운 바스켓에 담겨나왔구요! 쿠키종류는 3가지선택가능이에"
1572609704,쿠키즈,,12800,"12,800원",strict," 있어 고민할 필요 없이 딱 취향대로 선택할 수 있었어요 기본 12,800원 세 가지 맛 저는 기본 통을 선택해서 총 3가지 맛을 담을 수"
1572609704,쿠키즈,쿠키,5600,5600원,strict,"리 담아져있는건 할인중이었고, 원하는걸 담으면 좀 더 비쌌어요(5600원) 미리 담아져있는건 다양한 종류의 쿠키가 있더라구요!? 오히려"
1572609704,쿠키즈,쿠키,5800,"5,800",loose,", 귀여운 곰돌이 쿠키와 깔끔한 선물포장도 가득 ! 아인슈페너(5,800), 아포카토(5,000), 할인 미니쿠키(5,000) 저는 이"
1572609704,쿠키즈,쿠키,5000,"5,000",loose," 깔끔한 선물포장도 가득 ! 아인슈페너(5,800), 아포카토(5,000), 할인 미니쿠키(5,000) 저는 이렇게 주문했습니다!! 카"
7da99b1d92c3,투썸플레이스 광주동명동카페거리점,,6000,"6,000원",strict,"이스 twosomeplace 피치 블랙티 (레귤러 기준) 가격 6,000원 세가지 복숭아에 향기로운 우롱 블랙티의 조합 저는 티멤버쉽 고"
7da99b1d92c3,투썸플레이스 광주동명동카페거리점,아메리카노,6500,"6,500",loose," 주말, 공휴일은 4인 이상 이용 가능하다 클래식 가토 쇼콜라 6,500 아박 6,500 아메리카노 4,500 아메리카노 4,500 투"
7da99b1d92c3,투썸플레이스 광주동명동카페거리점,아메리카노,4500,"4,500",loose,"하다 클래식 가토 쇼콜라 6,500 아박 6,500 아메리카노 4,500 아메리카노 4,500 투썸은 아메리카노 원두를 고를 수 있어 "
7da99b1d92c3,투썸플레이스 광주동명동카페거리점,케이크,6500,"6,500",loose,"맛도 훌륭했음! 사실은 이거 먹으러 왔찌이 클래식 가토 쇼콜라 6,500 쫀득한 식감의 초코퍼지 느낌의 케이크를 좋아하는 사람이면 무조"
2033350956,피치핏치,토스트,6000,"6,000원",strict,"데 •••• 지금 오픈기념으로 리뷰이벤트 진행 중인데요. 무려 6,000원 상당의 고양이 누텔라 토스트를 주십니다 ㄷㄷ 와이파이 비밀번호"
2033350956,피치핏치,토스트,3000,3000원,strict,가 하나 남은 걸 딱 가져온 거였어요! 한입 컷도 가능한 요게 3000원이라니 그치만 귀여우면 장땡 .. 고양이 누텔라 토스트는 식빵이
2033350956,피치핏치,아메리카노,3000,"3,000",loose,"로키티 디저트 내돈내 다른 디저트들도 많이 있었다~~ 크루키 ₩3,000 어항 파파야 블루 레몬에이드 ₩7,500 아메리카노 ₩4,00"
2033350956,피치핏치,아메리카노,7500,"7,500",loose," 있었다~~ 크루키 ₩3,000 어항 파파야 블루 레몬에이드 ₩7,500 아메리카노 ₩4,000 동생이랑 둘이 주문한 메뉴! 메뉴 짜잔"
2033350956,피치핏치,아메리카노,4000,"4,000",loose,",000 어항 파파야 블루 레몬에이드 ₩7,500 아메리카노 ₩4,000 동생이랑 둘이 주문한 메뉴! 메뉴 짜잔~~ 작은 은색 트레이에"
2033350956,피치핏치,레몬에이드,7500,"7,500",loose,"안쪽 크로와상도 식감이 별로였다 어항 파파야 블루 레몬에이드 ₩7,500 어항 모양 컵이었는데 사이즈도 진짜 컸다 원래 화분 용도인거같"
2033350956,피치핏치,아메리카노,2000,"2,000",loose," 블루레몬 에이드 7,500 아이스 아메리카노 4,000 쿠키 2,000 사브레쿠키 4,000 헬로키티 마들렌 (플레인 화이트) 3,5"
2033350956,피치핏치,아메리카노,3500,"3,500",loose,"000 사브레쿠키 4,000 헬로키티 마들렌 (플레인 화이트) 3,500 ” 아이스 아메리카노는 고소한 맛이라 딱 제 입맛이었어요 ! "
2033350956,피치핏치,토스트,5500,"5,500",loose,"밸런스가 적당해서 디저트랑 같이 먹기 좋았어요. 전남친 토스트 5,500 빵이 바삭하게 구워져 좋았어용 다만 크림치즈 양이 더 듬뿍 발"
2033350956,피치핏치,아메리카노,4800,"4,800",loose,"추천 !! 메뉴 후기 아메리카노 4,000 *2 곰돌 브라우니 4,800 리뷰이벤트 '키티 누텔라 토스트' 아메리카노는 산미는 거의 없"
2033350956,피치핏치,브라우니,4800,"4,800",loose,"에 4천 원이면 가격도 꽤나 괜찮게 느껴졌습니다 곰돌 브라우니 4,800 내돈내산이므로 솔직히 말하겠습니다 ! 별로입니다 ! 추천하지 "
1228489501,헤이드,,5800,"5,800원",strict,"한 자리도 있습니다 한쪽에는 생수도 준비되어있어요. 딸기요거트 5,800원 너무 달지 않고, 먹으면 딱 예상했던 그 맛이에요! 수제라서 "
1228489501,헤이드,카페라떼,4000,"4,000원",strict," 그런가 더 건강해지는 느낌도 있어요..! 카페라떼 (Hot) 4,000원 원래 아이스 카페라떼를 주로 마시는데, 요즘 추워서 그런가 얼"
1228489501,헤이드,아메리카노,3500,"3,500원",strict,"이 여기저기 뿌려져있음 주문하러 고우! 메뉴판 오 아메리카노가 3,500원이네요! 가격이 가성비네요! 카페도 예쁜데! 머핀,크루키,소금빵"
1228489501,헤이드,,2700,"2,700원",strict,"인데 맛에 대한 호불호도 정확한 편! 다른 블로그 보니 작년엔 2,700원이였는데 300원 오른거 같더라고요! 귀여운 미국머핀처럼 생김 "
1228489501,헤이드,케이크,4000,"4,000원",strict,"괜찮은거 같기동? ㅋㅋㅋㅋ 메뉴판/주문 주문한 메뉴는 디카페인 4,000원 딸기가득 조각케이크 7,800원 딸기가득 조각케이크 7,800"
1228489501,헤이드,케이크,7800,"7,800원",strict,"/주문 주문한 메뉴는 디카페인 4,000원 딸기가득 조각케이크 7,800원 딸기가득 조각케이크 7,800원 촉촉한 우유 생크림에 상큼한 "
1228489501,헤이드,소금빵,4000,"4,000",loose,"0원 오른거 같더라고요! 귀여운 미국머핀처럼 생김 HOT 라떼 4,000 HOT 헤이즐넛라떼 5,000 소금빵 3,000 헤이즐넛라떼가"
1228489501,헤이드,소금빵,5000,"5,000",loose," 미국머핀처럼 생김 HOT 라떼 4,000 HOT 헤이즐넛라떼 5,000 소금빵 3,000 헤이즐넛라떼가 맛있다고 해서 미소행은 헤이즐"
1228489501,헤이드,소금빵,3000,"3,000",loose," HOT 라떼 4,000 HOT 헤이즐넛라떼 5,000 소금빵 3,000 헤이즐넛라떼가 맛있다고 해서 미소행은 헤이즐넛라떼로 픽! 라떼"
1228489501,헤이드,아메리카노,3000,"3,000",loose,"도 이런 아기자기하게 꾸미는 거 잘하고 싶다.. 우리쌀 소금빵(3,000) 씨앗 호떡 소금빵(4,500) 아메리카노(3,000) 동고로"
1228489501,헤이드,아메리카노,4500,"4,500",loose," 잘하고 싶다.. 우리쌀 소금빵(3,000) 씨앗 호떡 소금빵(4,500) 아메리카노(3,000) 동고로로~ 우리쌀로 만든 소금빵이라 "
1228489501,헤이드,아메리카노,3500,"3,500",loose,"1층 오랜만에 헤이드 디저트 열일하는 헤이드 좋아요 에그타르트(3,500) 아메리카노(3,500) 카페라떼(4,000) 주문 베이커리 "
1228489501,헤이드,아메리카노,4000,"4,000",loose,"좋아요 에그타르트(3,500) 아메리카노(3,500) 카페라떼(4,000) 주문 베이커리 카페갔을 때 에그타르트, 소금빵 있을 시 무조"
1228489501,헤이드,샐러드,12000,"12,000",loose,"탕 집인데 깔끔하고 맛이 좋다네!? 미꾸미꾸~~ 추어탕+돌솥밥(12,000), 추어튀김(10,000) 주문 흑임자소스를 뿌린 양배추샐러드"
1228489501,헤이드,샐러드,10000,"10,000",loose,"좋다네!? 미꾸미꾸~~ 추어탕+돌솥밥(12,000), 추어튀김(10,000) 주문 흑임자소스를 뿌린 양배추샐러드와 각종 반찬이 정갈하게 "
1228489501,헤이드,케이크,7100,"7,100",loose,"워서 멀리 가고 싶지 않음 ㅎㅎ 부드러운 고구마 생크림 케이크(7,100) 진짜 별로임 하나도 안 부드러움. 빵 시트 완전 건조하고 그"
1228489501,헤이드,소금빵,4800,"4,800",loose," 넓고 좋은 카페가 있었는데 왜 안 알려줬녜 ㅋㅋㅋㅋㅋㅋ 머핀(4,800)이랑 소금빵(3,000) 주문 음료는 둘 다 양심의 아메(3,"
1228489501,헤이드,소금빵,3500,"3,500",loose,"00)이랑 소금빵(3,000) 주문 음료는 둘 다 양심의 아메(3,500)~ 생크림과 귀여운 딸기가 올라간 초코머핀 귀엽고 맛나댜 !!"
1228489501,헤이드,샐러드,23000,"23,000",loose,"소스가;;; 튀김도 맛있지만 양배추 샐러드 짱 맛.. 스키야키(23,000) 다들 일어나서 사진 찍고 난맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 하"
1228489501,헤이드,아이스크림,9000,"9,000",loose,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 춥다고 요라고 옴 커피콩 아이스크림(9,000) 2차니까 디저트류 시작해줘야지 ㅋ 시원 깔끔하게 아이스크림 "
1228489501,헤이드,아이스크림,22000,"22,000",loose,"ㅋ 시원 깔끔하게 아이스크림 하나 시키고~ 김치 불고기 리조또(22,000) 김치볶음밥스러운 메뉴가 있다? 무조건 시킴 게다가 치즈까지?"
1228489501,헤이드,피자,22800,"22,800",loose,"로 3 예약 피친자 캐친자 나야나 일단 프레쉬하게 잠봉홀릭피자(22,800) 이거 넘 맛있음 ㅠㅠ 흑흑 골든글러브(17,800) 달달한 "
1228489501,헤이드,피자,17800,"17,800",loose,"봉홀릭피자(22,800) 이거 넘 맛있음 ㅠㅠ 흑흑 골든글러브(17,800) 달달한 고구마피자 골든글러브 불고기그라탕떡볶이(9,400) "
1228489501,헤이드,피자,9400,"9,400",loose,"(17,800) 달달한 고구마피자 골든글러브 불고기그라탕떡볶이(9,400) 이 떡볶이는 또 얼마나 맛있게요;; 매콤달달소스미쳤고 + 불"
1228489501,헤이드,아메리카노,9500,"9,500",loose,"? 아늑따뜻하고 인테리어 소품 다 완전 잘 꾸며 놓으심 밀푀유(9,500) 디카페인아메리카노(5,500) 디저트 진짜 예쁘다.. 너무 "
1228489501,헤이드,아메리카노,5500,"5,500",loose,"다 완전 잘 꾸며 놓으심 밀푀유(9,500) 디카페인아메리카노(5,500) 디저트 진짜 예쁘다.. 너무 예뻐서 맛도 있을까 싶은 비주얼"
634883e579a8,화채업자,빙수,17000,"17,000원",strict,"뉴가 정말 강력 추천 리스트라고 생각해요. 가격은 빙수가 보통 17,000원 정도이었지만, 들어가는 재료가 워낙 신선해서 저는 하나도 아깝"
634883e579a8,화채업자,망고빙수,16000,"16,000원",strict," 화채와 와플, 케이크 등 디저트도 있어요 망고빙수 네이버에는 16,000원이고 메뉴판에는 17,000원인데 실제로 계산하니 18,000원"
634883e579a8,화채업자,망고빙수,17000,"17,000원",strict,"저트도 있어요 망고빙수 네이버에는 16,000원이고 메뉴판에는 17,000원인데 실제로 계산하니 18,000원 이더라구요ㅋㅋ 메뉴판에 ‘가"
634883e579a8,화채업자,,18000,"18,000원",strict,"16,000원이고 메뉴판에는 17,000원인데 실제로 계산하니 18,000원 이더라구요ㅋㅋ 메뉴판에 ‘가격 변동 있으니 문의해 주시라’고 "
634883e579a8,화채업자,빙수,16000,"16,000원",strict,"빙수 화채등 정말 다양하게 준비되어있었어요 주문내역 인절미빙수 16,000원 음식사진 짠 ~ 저희가 마지막 손님이었어요 ㅋㅋㅋㅋㅋㅋ 진짜 "
634883e579a8,화채업자,,21000,21000원,strict,우유+사이다/ 바나나우유 저는 수박화채에 딸기우유 선택했습니다 21000원 과일도 종류별로 많이 구비되어있네요 회전율이 빠르니까 과일도 
634883e579a8,화채업자,빙수,13000,"13,000원",strict," 나온 아이들은 화채업자의 메인인 과일빙수가 아닌 오레오 빙수(13,000원) 와플(3,500원) 을 주문했어요. 엄마아빠는 아메리(3,5"
634883e579a8,화채업자,빙수,3500,"3,500원",strict,"자의 메인인 과일빙수가 아닌 오레오 빙수(13,000원) 와플(3,500원) 을 주문했어요. 엄마아빠는 아메리(3,500원)죠! 자리는 "
634883e579a8,화채업자,와플,3500,"3,500원",strict,"00원) 와플(3,500원) 을 주문했어요. 엄마아빠는 아메리(3,500원)죠! 자리는 2층으로 잡았어요. 화채업자는 1층보다 2층에 사"
634883e579a8,화채업자,빙수,19000,"19,000원",strict,"우니, 크로플, 오란다까지..! 반반빙수 (메론 + 파인애플) 19,000원 저희는 반반 커스텀마이징해서 먹었어요 시원한 과일류를 먹고파서"
634883e579a8,화채업자,딸기빙수,19000,"19,000원",strict,". 그래서 생딸기가 산처럼 쌓여있는 딸기빙수 선택했어요 가격은 19,000원입니다 딸기잼이랑 같이 나왔는데 얼음이 코코넛밀크랑 연유 섞은 "
634883e579a8,화채업자,빙수,22000,"22,000원",strict,"금 멜론 나올 때가 아니어서 패스 오늘 주문한 메뉴는 수박화채 22,000원 메뉴 주문하고 저희는 자리에 앉았는데 봉선동 빙수 맛집 화채업"
b998f0a65106,휘핑디에그,,14900,"14,900원",strict,"사면 포장까지 해주는데 가격도 할인이 되는데요 4개세트 구매시 14,900원 6개세트 구매시 22,300원 9개세트구매시 32,900원!!"
b998f0a65106,휘핑디에그,소금빵,22300,"22,300원",strict,"할인이 되는데요 4개세트 구매시 14,900원 6개세트 구매시 22,300원 9개세트구매시 32,900원!! 그리고 또 지금 소금빵 이벤트"
b998f0a65106,휘핑디에그,소금빵,32900,"32,900원",strict,"시 14,900원 6개세트 구매시 22,300원 9개세트구매시 32,900원!! 그리고 또 지금 소금빵 이벤트도 하고있는데 2개사면 1개더"
b998f0a65106,휘핑디에그,케이크,3800,3800원,strict,트뿐만 아니라 소금빵과 구움과자류를 판매해요 에그타르트 1개에 3800원인데 크기가 큰 편은 아님 케이크도 있고 매장에서 식사도 가능합
b998f0a65106,휘핑디에그,소금빵,3800,"3,800원",strict,"소금빵이 진열되어 있어요. 겹파이 에그타르트라고 하던데, 개당 3,800원이고 4개 이상 박스 구매시 할인돼요. 소금빵도 2+1 행사 중"
b998f0a65106,휘핑디에그,소금빵,3500,"3,500원",strict," 까작 누룽지 타이거소금빵! 이건 2+1행사중이에요! 소금빵이 3,500원이라니...! 맛없없일거같긴한데 진짜 모든 가격 고공행진중 메뉴"
b998f0a65106,휘핑디에그,,4000,"4,000원",strict,"진짜 모든 가격 고공행진중 메뉴판 1인1음료 필수네요! 아아는 4,000원으로 음료가격 괜찮은거같아요! 캔포장시 +500원! 영수증이벤트"
b998f0a65106,휘핑디에그,,500,500원,strict,"! 아아는 4,000원으로 음료가격 괜찮은거같아요! 캔포장시 +500원! 영수증이벤트가 있는데 좀 아쉽게 14,000원 이상구매해야 "
b998f0a65106,휘핑디에그,파이,14000,"14,000원",strict,"같아요! 캔포장시 +500원! 영수증이벤트가 있는데 좀 아쉽게 14,000원 이상구매해야 참여가능하더라고요! (""리프파이""증정!) 장사잘되"
b998f0a65106,휘핑디에그,아메리카노,4000,4000원,strict,"크로 가오픈중이라 메뉴는 많이 한정적인거 같아요 / 아메리카노 4000원 막나온 빵들로 가득 차 있는 쇼케이스 줄이어 있는 에그타르트,"
b998f0a65106,휘핑디에그,소금빵,3800,3800원,strict,다고해서 못샀어요 ㅠ 대신 소금빵 포장 해왔어요 ! 에그타르트 3800원 세트로 구매하면 조금 저렴하게 구매할 수 있어요 소금빵(300
b998f0a65106,휘핑디에그,소금빵,3000,3000원,strict,00원 세트로 구매하면 조금 저렴하게 구매할 수 있어요 소금빵(3000원)이랑 리프파이(2500원)는 2+1 으로 구매가능 네이버 예약
b998f0a65106,휘핑디에그,소금빵,2500,2500원,strict,금 저렴하게 구매할 수 있어요 소금빵(3000원)이랑 리프파이(2500원)는 2+1 으로 구매가능 네이버 예약에서 미리 주문예약도 가능
b998f0a65106,휘핑디에그,,700,700원,strict," 주변으로 저렴한 공용주차장이 있음(공휴일 무료, 평일 30분 700원) 출처_네이버 플레이스 찾아오시는 길 위치 : 광주광역시 동구"
b998f0a65106,휘핑디에그,타르트,3800,"3,800원",strict," 에그타르트의 모습입니다~! 참 영롱하지요~? 에그타르트 1개 3,800원입니다~! 에그타르트는 6개를 세트 박스로 구매하시면 500원 "
b998f0a65106,휘핑디에그,타르트,500,500원,strict,",800원입니다~! 에그타르트는 6개를 세트 박스로 구매하시면 500원 할인받으실 수 있어요~! 개별 포장을 원하시는 경우에는 세트가"
b998f0a65106,휘핑디에그,타르트,700,700원,strict,"앞 전남여고 주변 공용주차장 이용 (공휴일 무료, 평일 30분 700원) 오늘은 에그타르트가 너무 땡겨서 동명동에 위치한 휘핑디에그를"
b998f0a65106,휘핑디에그,쿠키,22300,"22,300원",strict,"king.naver.com 4개 세트 14,900원 6개 세트 22,300원 9개 세트 32,900원 그 외 머랭쿠키, 버터쿠키, 오란다,"
b998f0a65106,휘핑디에그,쿠키,32900,"32,900원",strict," 4개 세트 14,900원 6개 세트 22,300원 9개 세트 32,900원 그 외 머랭쿠키, 버터쿠키, 오란다, 쇼콜라 등 맛있는 메뉴가"
b998f0a65106,휘핑디에그,소금빵,14900,"14,900",loose," 가능해요 소금빵 3개 (2+1) 6.0 에그타르트 4개 세트 14,900 박스 포장도 귀여움 ㅎㅎ 초도 구매 가능해요 포장해서 호다닥 "
b998f0a65106,휘핑디에그,타르트,3800,"3,800",loose,"아직 안먹어봤어용ㅎㅎ 에그타르트 4개 셋트 14,900 (단품 3,800) 친구랑 각각 4개 1박스씩 구매했어요 꺄아ㅏ아 제 앞에서 똑"
b998f0a65106,휘핑디에그,아메리카노,6000,"6,000",loose,"오란다, 쇼콜라 등 맛있는 메뉴가 다양하게 있다 소금빵 2+1 6,000 에그타르트 3,800 아메리카노 4,000 아샷추 4,500 "
b998f0a65106,휘핑디에그,아메리카노,3800,"3,800",loose,"있는 메뉴가 다양하게 있다 소금빵 2+1 6,000 에그타르트 3,800 아메리카노 4,000 아샷추 4,500 주문! 디저트 잘하는 "
b998f0a65106,휘핑디에그,아메리카노,4000,"4,000",loose,"있다 소금빵 2+1 6,000 에그타르트 3,800 아메리카노 4,000 아샷추 4,500 주문! 디저트 잘하는 집은 역시 커피 맛도 "
b998f0a65106,휘핑디에그,아메리카노,4500,"4,500",loose," 6,000 에그타르트 3,800 아메리카노 4,000 아샷추 4,500 주문! 디저트 잘하는 집은 역시 커피 맛도 너무 좋군! 시그니"
