카페id,카페이름,item(추정),price(원),raw,source,context
1494212752,퍼니스 카페앤라운지,아메리카노,8500,"8,500원",strict," 12:00 에그 샌드위치, 과일 그릭요거트 아메리카노 Set 8,500원 단호박 포타쥬 스프 6,000원 퍼니스 음료 메뉴판 에스프레소"
1494212752,퍼니스 카페앤라운지,아이스크림,6000,"6,000원",strict," 그릭요거트 아메리카노 Set 8,500원 단호박 포타쥬 스프 6,000원 퍼니스 음료 메뉴판 에스프레소부터 상하목장 아이스크림까지 다양"
1494212752,퍼니스 카페앤라운지,아메리카노,4800,"4,800원",strict," 샌드위치도 있어요. 눈도 즐거운 베이커리의 향연! 아메리카노 4,800원 * 3 쫀득 쿠키 6,500원 바스크 치즈 조각 케이크 7,8"
1494212752,퍼니스 카페앤라운지,아메리카노,7800,"7,800원",strict,"00원 * 3 쫀득 쿠키 6,500원 바스크 치즈 조각 케이크 7,800원 아메리카노는 진하고 좋았어요. 쫀득 쿠키는 요즘 핫하길래 사 "
1494212752,퍼니스 카페앤라운지,,6000,"6,000원",strict,"이 먹으니까 맛있었어요 오른쪽이 블루베리 히비스커스이고 가격은 6,000원입니다 저는 달고 부드러워서 좋았는데 남자친구는 화장품 맛이 난"
1494212752,퍼니스 카페앤라운지,소금빵,3200,"3,200원",strict,"남자친구는 화장품 맛이 난다고 했어요 왼쪽이 소금빵이고 가격은 3,200원입니다 크기가 엄청 커서 기대를 했는데 만들어진지 오래 됐는지 "
1494212752,퍼니스 카페앤라운지,스콘,4300,"4,300원",strict,"먹었습니다 ㅋㅋㅋ 오른쪽이 딸기 마스카포네 크림스콘이고 가격은 4,300원이었어요 마찬가지로 만들어진지 꽤 된 것 같았는데 크림이 올라가"
1094893375,헤이블루,치즈케이크,5500,5500원,strict,고 나갈때도 좀 힘들었어요 저희가 시킨 메뉴는 아이스아메리카노 5500원 피스타치오치즈케이크 8500원 리코타고르곤졸라피자 21000원
1094893375,헤이블루,치즈케이크,8500,8500원,strict,가 시킨 메뉴는 아이스아메리카노 5500원 피스타치오치즈케이크 8500원 리코타고르곤졸라피자 21000원 이였어요 강아지는 원래 500
1094893375,헤이블루,치즈케이크,21000,21000원,strict, 5500원 피스타치오치즈케이크 8500원 리코타고르곤졸라피자 21000원 이였어요 강아지는 원래 5000원 입장료가 있었는데 당시 비가
1094893375,헤이블루,피자,5000,5000원,strict,00원 리코타고르곤졸라피자 21000원 이였어요 강아지는 원래 5000원 입장료가 있었는데 당시 비가 많이 온 날씨라 무료입장으로 들어
1237288685,휘플링,,2500,"2,500원",strict,"동 시 보냉 포장 상태로 이동하는걸 권해주셨고 매장에서 보냉백(2,500원)을 별도로 구입하거나 보냉가방을 따로 챙겨오면 아이스팩은 무료"
